diff_resolution,diff_framerate,diff_bitrate,diff_ratio,frames,umem,duration,size,codec_vp8,codec_h264,codec_mpeg4,o_codec_vp8,o_codec_h264,o_codec_mpeg4,utime
-1766400,-14.969999999999999,730572,-0.4444444444444444,956,219656,63.667,7740095,0,1,0,1,0,0,32.542
1900800,0.030000000000001137,2992818,0.4444444444444444,1170,215940,39.055,29256190,0,1,0,1,0,0,20.229
-896256,-17.97,-2943892,-0.5555555555555554,10879,165668,906.5983,6358485,0,0,1,1,0,0,13.845
-1900800,-4.969999999999999,429452,-0.4444444444444444,5628,216820,225.08,15149369,0,1,0,1,0,0,27.378
-1766400,-0.9699999999999989,-182963,-0.4444444444444444,2593,219656,86.486,3849030,0,1,0,1,0,0,38.798
-2048256,-3.0,-2947217,-0.5555555555555554,3478,134460,290.01666,1913509,0,0,1,1,0,0,29.058
-748800,6.0,258449,-0.4444444444444444,6676,217336,222.53334,13920824,0,1,0,1,0,0,17.989
614400,15.007017000000001,-2605374,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,1,0,0,18.057
-896256,-13.0,-2948918,-0.5555555555555554,1716,308252,143.03334,913312,0,0,1,0,1,0,54.551
-1152000,0.08252000000000237,567100,0.0,14305,674708,476.957,82698405,1,0,0,0,1,0,79.421
-1900800,18.029411,-633105,-0.4444444444444444,1021,636096,34.168,798230,1,0,0,0,1,0,36.234
-844800,1.0,-77983,-0.4444444444444444,11826,220808,473.0,9697521,0,1,0,1,0,0,16.145
0,-11.517333,-4205925,0.0,10112,165700,750.433,74487589,1,0,0,1,0,0,13.397
0,13.0,2829589,0.0,3945,216020,157.80167,56918844,0,1,0,1,0,0,15.777
-748800,0.11363599999999963,-4973032,-0.4444444444444444,4420,299284,176.901,596349,1,0,0,0,1,0,10.905
0,-4.942152999999998,791942,0.0,9886,221160,395.44,79678319,1,0,0,1,0,0,12.565
748800,5.002231999999999,-947574,0.4444444444444444,13441,217080,448.575,115083398,1,0,0,0,1,0,26.702
-230400,-4.937441999999997,-4904097,0.0,16146,219200,645.84,7742262,1,0,0,1,0,0,10.153
0,4.0,2517449,0.0,1109,333392,37.011665,12766479,0,1,0,0,1,0,35.646
-96000,4.0,-528850,0.0,6491,212344,216.55,7881069,0,1,0,0,1,0,10.193
-230400,-4.894340999999997,-107666,0.0,7623,216820,304.927,5120280,1,0,0,0,1,0,12.673
-896256,-17.97,-2293,-0.5555555555555554,2128,309028,177.33333,1190517,0,0,1,0,1,0,15.585
-1996800,-4.969999999999999,-4705672,-0.4444444444444444,1827,667188,73.04,2687220,0,1,0,0,1,0,163.658
-844800,6.0,-257358,-0.4444444444444444,13230,330492,440.967,15524405,0,1,0,0,1,0,30.61
-2048256,-12.0,717,-0.5555555555555554,839,221152,69.93833,495843,0,0,1,0,0,1,10.993
-2048256,-17.97,-2943892,-0.5555555555555554,10879,165668,906.5983,6358485,0,0,1,1,0,0,27.106
-1152000,13.0,2065589,0.0,3945,696288,157.80167,56918844,0,1,0,0,1,0,43.551
-748800,-0.9699999999999989,-129959,-0.4444444444444444,2417,219480,80.536,6946645,0,1,0,1,0,0,31.79
-1900800,15.0,53979,-0.4444444444444444,17438,648524,581.233,21504146,0,1,0,0,1,0,33.51
-844800,0.030000000000001137,-530163,-0.4444444444444444,7747,331392,258.2,9354512,0,1,0,0,1,0,41.503
614400,15.007017000000001,2285626,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,0,1,0,12.169
0,4.0,2650449,0.0,1109,219480,37.011665,12766479,0,1,0,1,0,0,26.918
134400,0.0,-2027428,0.0,956,219656,63.667,7740095,0,1,0,1,0,0,10.689
614400,15.052520000000001,567100,0.4444444444444444,14305,165700,476.957,82698405,1,0,0,0,1,0,17.549
-1766400,13.0,450834,-0.4444444444444444,7065,221152,282.56,19773349,0,1,0,1,0,0,17.129
0,-11.517333,-25925,0.0,10112,165700,750.433,74487589,1,0,0,1,0,0,14.765
-1996800,0.0,8276,-0.4444444444444444,6382,216820,255.28,7986338,0,0,0,0,0,1,14.141
0,13.0,2776589,0.0,3945,216020,157.80167,56918844,0,1,0,1,0,0,16.417
-2048256,-12.0,-189217,-0.5555555555555554,3478,132488,290.01666,1913509,0,0,1,1,0,0,18.757
-134400,-9.0,-522627,0.0,3280,144336,204.938,7617894,0,1,0,0,1,0,12.025
0,0.41983000000000104,-2005040,0.0,1793,320696,59.883,7447655,1,0,0,0,1,0,85.625
-844800,-4.0,-2755509,-0.4444444444444444,4081,221152,340.424,10403848,0,0,0,1,0,0,13.669
1152000,8.0,5460648,0.0,7830,218932,326.58832,244926878,0,1,0,1,0,0,24.494
0,0.039877000000000606,946982,0.0,8163,215712,326.583,43108248,1,0,0,0,1,0,11.025
-614400,6.0,-562301,-0.4444444444444444,10191,322204,339.667,10941484,0,1,0,0,1,0,21.973
-844800,4.0,175296,-0.4444444444444444,5694,311208,189.956,5492026,0,0,0,0,1,0,16.401
-1152000,17.981792,-4347644,0.0,21407,676216,714.371,58253046,1,0,0,0,1,0,89.442
-1996800,0.03255800000000164,-2904097,-0.4444444444444444,16146,218932,645.84,7742262,1,0,0,0,0,1,14.005
-748800,4.0,-224838,-0.4444444444444444,6277,56256,209.409,8223554,0,1,0,1,0,0,19.605
-1900800,-0.9699999999999989,297908,-0.4444444444444444,4733,658396,157.891,8030894,0,1,0,0,1,0,40.511
-1996800,-14.0,2491,-0.4444444444444444,4081,64040,340.424,10403848,0,0,0,1,0,0,17.585
-844800,-12.0,-4720827,-0.4444444444444444,456,219480,33.09,1154731,0,1,0,0,0,1,10.237
-134400,-4.969999999999999,263001,0.0,1318,155028,52.68,2449633,0,1,0,0,1,0,13.509
1152000,-1.0,5943648,0.0,7830,218932,326.58832,244926878,0,1,0,0,0,1,11.921
1766400,1.0659330000000011,-3428997,0.4444444444444444,6843,219656,273.816,53770740,1,0,0,0,1,0,39.806
-134400,4.0,-158946,0.0,6520,217080,217.518,2258222,0,1,0,0,1,0,11.797
2048256,-1.0,2971852,0.5555555555555554,3050,217544,127.221664,48993895,0,1,0,0,1,0,10.041
-748800,18.0,258449,-0.4444444444444444,6676,321360,222.53334,13920824,0,1,0,0,1,0,16.845
-748800,4.0,-4593092,-0.4444444444444444,4733,333488,157.891,8030894,0,1,0,0,1,0,54.171
-844800,10.0,-655983,-0.4444444444444444,11826,220900,473.0,9697521,0,1,0,1,0,0,14.525
0,-10.517333,-25925,0.0,10112,327112,750.433,74487589,1,0,0,0,1,0,28.038
0,3.0,-4027428,0.0,956,219656,63.667,7740095,0,1,0,0,1,0,23.645
96000,6.0,-4617539,0.0,2318,219480,77.233,3692330,0,1,0,0,1,0,11.669
-1766400,6.0,15699,-0.4444444444444444,10191,219480,339.667,10941484,0,1,0,1,0,0,32.514
-896256,-18.0,-4945662,-0.5555555555555554,344,324632,49.178333,334032,0,0,1,0,1,0,30.986
-1766400,13.021740000000001,-2970904,-0.4444444444444444,9208,221152,368.32,1339625,1,0,0,1,0,0,12.485
-1996800,-4.894340999999997,-107666,-0.4444444444444444,7623,216820,304.927,5120280,1,0,0,1,0,0,32.706
-1900800,-8.0,188373,-0.4444444444444444,3280,98808,204.938,7617894,0,1,0,1,0,0,21.085
-2048256,-13.0,-766293,-0.5555555555555554,2128,633276,177.33333,1190517,0,0,1,0,1,0,61.696
134400,-9.0,-4027428,0.0,956,219656,63.667,7740095,0,1,0,1,0,0,10.409
1766400,-1.0,5943648,0.4444444444444444,7830,218932,326.58832,244926878,0,1,0,0,1,0,18.449
-1152000,14.0,-1935297,0.0,12795,219480,426.945,56821235,0,1,0,1,0,0,35.442
-1152000,18.007017,1574626,0.0,34208,219480,1140.349,341338789,1,0,0,1,0,0,31.278
-1152000,1.4826669999999993,-25925,0.0,10112,665016,750.433,74487589,1,0,0,0,1,0,36.834
-1996800,1.0756590000000017,-107666,-0.4444444444444444,7623,216820,304.927,5120280,1,0,0,0,0,1,12.189
1766400,-4.904066999999998,1515003,0.4444444444444444,6843,219656,273.816,53770740,1,0,0,1,0,0,11.913
-1766400,-10.0,433572,-0.4444444444444444,956,219656,63.667,7740095,0,1,0,1,0,0,35.682
-1766400,-0.9699999999999989,-10744,-0.4444444444444444,2862,221160,95.462,9656655,0,1,0,0,0,1,16.125
2048256,8.0,-1919148,0.5555555555555554,3050,217544,127.221664,48993895,0,1,0,0,1,0,11.589
-1900800,4.0,-413092,-0.4444444444444444,4733,219464,157.891,8030894,0,1,0,0,0,1,12.505
-1766400,1.1450390000000006,-434277,-0.4444444444444444,3294,221152,131.76,1724802,1,0,0,0,0,1,11.385
844800,-0.0013949999999987028,-311691,0.4444444444444444,25773,262784,860.056,289012098,1,0,0,1,0,0,12.085
-748800,6.093457999999998,-218989,-0.4444444444444444,3220,216820,107.443,4297868,1,0,0,1,0,0,19.581
-748800,1.0,444198,-0.4444444444444444,5978,99464,239.14166,14952277,0,1,0,1,0,0,15.037
-1766400,-9.0,152572,-0.4444444444444444,956,219656,63.667,7740095,0,1,0,0,0,1,11.741
-1900800,18.029198,-2860209,-0.4444444444444444,8228,216820,274.541,4797322,1,0,0,1,0,0,23.101
-748800,0.0,-250295,-0.4444444444444444,1056,329976,42.2,1522924,0,1,0,0,1,0,25.018
-896256,-13.0,-190918,-0.5555555555555554,1716,307700,143.03334,913312,0,0,1,0,1,0,24.482
-134400,17.0,-4309959,0.0,2417,219480,80.536,6946645,0,1,0,1,0,0,11.609
-1900800,10.113636,-512032,-0.4444444444444444,4420,218932,176.901,596349,1,0,0,1,0,0,15.565
-896256,0.0,-2946293,-0.5555555555555554,2128,310712,177.33333,1190517,0,0,1,0,1,0,37.674
-844800,1.0,-259827,-0.4444444444444444,456,314532,33.09,1154731,0,1,0,0,1,0,26.478
2048256,18.0,5883818,0.5555555555555554,1170,215712,39.055,29256190,0,1,0,0,0,1,10.025
-748800,1.0,-250295,-0.4444444444444444,1056,328960,42.2,1522924,0,1,0,0,1,0,24.618
0,0.06593300000000113,751003,0.0,6843,648656,273.816,53770740,1,0,0,0,1,0,64.576
-1996800,-10.0,30898,-0.4444444444444444,1050,219656,69.933,2385577,0,0,0,0,0,1,13.465
-2048256,-17.97,-2943584,-0.5555555555555554,3733,221160,311.1,2193902,0,0,1,1,0,0,15.625
-134400,0.030000000000001137,-437539,0.0,2318,219480,77.233,3692330,0,1,0,0,1,0,25.166
-281856,-17.97,-2944695,-0.11111111111111094,894,219464,74.535,515272,0,0,1,0,1,0,17.525
-844800,10.075659000000002,-107666,-0.4444444444444444,7623,321036,304.927,5120280,1,0,0,0,1,0,18.873
-2048256,-13.0,-4943892,-0.5555555555555554,10879,650964,906.5983,6358485,0,0,1,0,1,0,95.974
-1152000,-4.969999999999999,740586,0.0,2669,694044,106.765,11338266,0,1,0,0,1,0,41.767
-2048256,-13.0,-482892,-0.5555555555555554,10879,647600,906.5983,6358485,0,0,1,0,1,0,54.707
-1996800,-6.2942476,-42320,-0.4444444444444444,2579,247908,452.689,3773200,1,0,0,1,0,0,19.605
-134400,6.029198000000001,-399209,0.0,8228,216820,274.541,4797322,1,0,0,0,1,0,14.293
-1900800,-8.0,-522627,-0.4444444444444444,3280,98800,204.938,7617894,0,1,0,1,0,0,25.258
-2048256,-17.97,-485293,-0.5555555555555554,2128,633500,177.33333,1190517,0,0,1,0,1,0,58.28
-96000,10.0,-569724,0.0,6382,216820,255.28,7986338,0,0,0,0,1,0,11.413
-230400,14.0,-552968,0.0,4913,219656,163.897,5470732,0,0,0,0,1,0,12.705
-614400,18.0,-562301,-0.4444444444444444,10191,294904,339.667,10941484,0,1,0,0,1,0,12.085
614400,0.011791999999999803,-2347644,0.4444444444444444,21407,164988,714.371,58253046,1,0,0,1,0,0,14.709
0,-1.5173330000000007,552075,0.0,10112,322996,750.433,74487589,1,0,0,0,1,0,17.177
-1996800,17.0,175296,-0.4444444444444444,5694,218664,189.956,5492026,0,0,0,1,0,0,13.805
134400,-9.0,433572,0.0,956,219656,63.667,7740095,0,1,0,0,1,0,11.793
-1152000,15.052520000000001,1145100,0.0,14305,665812,476.957,82698405,1,0,0,0,1,0,34.89
-1152000,0.03223200000000048,1943426,0.0,13441,656924,448.575,115083398,1,0,0,0,1,0,54.787
-2048256,-18.0,-1662,-0.5555555555555554,344,657852,49.178333,334032,0,0,1,0,1,0,27.146
-896256,-3.0,-764604,-0.5555555555555554,3803,317896,316.95166,2194752,0,0,1,0,1,0,28.466
-1766400,4.0,-182963,-0.4444444444444444,2593,671008,86.486,3849030,0,1,0,0,1,0,48.423
-896256,-17.97,-2948918,-0.5555555555555554,1716,219480,143.03334,913312,0,0,1,1,0,0,17.357
614400,18.002232,1943426,0.4444444444444444,13441,217080,448.575,115083398,1,0,0,0,1,0,10.869
-1152000,0.027847000000001287,1502942,0.0,9886,221160,395.44,79678319,1,0,0,0,0,1,11.897
-1996800,-0.9699999999999989,-307704,-0.4444444444444444,5694,218192,189.956,5492026,0,0,0,0,0,1,16.769
0,6.0,5750818,0.0,1170,215848,39.055,29256190,0,1,0,1,0,0,43.667
-896256,-3.0,-53604,-0.5555555555555554,3803,165700,316.95166,2194752,0,0,1,1,0,0,10.057
-1152000,10.0,793586,0.0,2669,686172,106.765,11338266,0,1,0,0,1,0,24.17
-1996800,4.0,-580664,-0.4444444444444444,6078,612004,203.198,6079081,0,0,0,0,1,0,68.92
-748800,5.093457999999998,-218989,-0.4444444444444444,3220,216820,107.443,4297868,1,0,0,1,0,0,20.129
0,5.0,270256,0.0,2862,221160,95.462,9656655,0,1,0,0,1,0,17.545
-2048256,-3.0,-766293,-0.5555555555555554,2128,633760,177.33333,1190517,0,0,1,0,1,0,51.835
-1152000,8.979220999999999,332862,0.0,9232,642468,385.052,21267505,1,0,0,0,1,0,23.661
-614400,14.0,-4353568,-0.4444444444444444,11523,217828,384.451,31065203,0,1,0,1,0,0,17.561
-748800,14.0,-413092,-0.4444444444444444,4733,329032,157.891,8030894,0,1,0,0,1,0,26.178
-1152000,13.0,-114411,0.0,3945,216056,157.80167,56918844,0,1,0,1,0,0,30.774
-230400,-4.0,-2755509,0.0,4081,221152,340.424,10403848,0,0,0,0,1,0,17.709
748800,17.0,2650449,0.4444444444444444,1109,219480,37.011665,12766479,0,1,0,0,1,0,10.313
-1900800,1.1136359999999996,-4973032,-0.4444444444444444,4420,218932,176.901,596349,1,0,0,0,0,1,10.493
-1152000,5.007017000000001,2285626,0.0,34208,652240,1140.349,341338789,1,0,0,0,1,0,62.716
-896256,-3.0,-4943848,-0.5555555555555554,21227,225792,1768.9417,12416387,0,0,1,1,0,0,20.205
-1996800,-4.969999999999999,194276,-0.4444444444444444,6382,638300,255.28,7986338,0,0,0,0,1,0,44.683
-896256,0.0,-484410,-0.5555555555555554,1564,311364,130.35667,889537,0,0,1,0,1,0,25.194
0,17.0,-240551,0.0,1109,334948,37.011665,12766479,0,1,0,0,1,0,51.023
-1900800,-1.0,-311840,-0.4444444444444444,6882,216820,286.995,18229956,0,1,0,1,0,0,42.383
-134400,-4.969999999999999,-519563,0.0,12266,219480,490.6,18424328,0,1,0,1,0,0,10.341
-844800,-18.97,-294509,-0.4444444444444444,4081,221152,340.424,10403848,0,0,0,1,0,0,10.165
614400,6.007017000000001,2338626,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,1,0,0,13.865
-1152000,0.03223200000000048,1996426,0.0,13441,217080,448.575,115083398,1,0,0,0,0,1,16.969
-1996800,10.0,163273,-0.4444444444444444,1104,218932,43.827,1491614,0,0,0,1,0,0,23.437
614400,1.0,-2114411,0.4444444444444444,3945,216064,157.80167,56918844,0,1,0,0,1,0,33.214
-2048256,-17.97,-186695,-0.5555555555555554,894,632780,74.535,515272,0,0,1,0,1,0,41.807
-614400,-4.969999999999999,-589153,-0.4444444444444444,9778,219480,391.08,11284995,0,1,0,0,0,1,10.297
1152000,-4.904066999999998,751003,0.0,6843,219656,273.816,53770740,1,0,0,1,0,0,26.766
2048256,18.0,5750818,0.5555555555555554,1170,216020,39.055,29256190,0,1,0,0,1,0,12.269
-748800,5.062992000000001,18667,-0.4444444444444444,7636,314572,254.922,8306231,1,0,0,0,1,0,26.686
-896256,-12.0,-188293,-0.5555555555555554,2128,308952,177.33333,1190517,0,0,1,0,1,0,21.769
-1766400,13.0,174847,-0.4444444444444444,9778,219480,391.08,11284995,0,1,0,1,0,0,16.829
-1152000,6.38983,455960,0.0,1793,664960,59.883,7447655,1,0,0,0,1,0,63.868
-1766400,-4.969999999999999,-589153,-0.4444444444444444,9778,219480,391.08,11284995,0,1,0,1,0,0,31.89
-134400,1.0,-4499802,0.0,5978,150696,239.14166,14952277,0,1,0,0,1,0,36.67
-2048256,0.0,-4944695,-0.5555555555555554,894,219464,74.535,515272,0,0,1,1,0,0,22.425
0,-6.969999999999999,-1919148,0.0,3050,710884,127.221664,48993895,0,1,0,0,1,0,158.57
-1900800,18.0,239979,-0.4444444444444444,17438,218932,581.233,21504146,0,1,0,1,0,0,16.221
-2048256,-3.0,-4948775,-0.5555555555555554,792,219480,67.583336,432749,0,0,1,1,0,0,21.833
-1996800,0.0,-655983,-0.4444444444444444,11826,220808,473.0,9697521,0,1,0,0,0,1,13.533
0,-2.0,999648,0.0,7830,218932,326.58832,244926878,0,1,0,0,0,0,10.661
-2048256,-3.0,-186604,-0.5555555555555554,3803,643664,316.95166,2194752,0,0,1,0,1,0,38.934
-1996800,-0.9699999999999989,158032,-0.4444444444444444,4913,219656,163.897,5470732,0,0,0,0,0,1,16.985
-2048256,-17.97,-4943584,-0.5555555555555554,3733,637628,311.1,2193902,0,0,1,0,1,0,65.372
-1996800,17.0,-552968,-0.4444444444444444,4913,219656,163.897,5470732,0,0,0,1,0,0,21.273
0,-6.969999999999999,3024852,0.0,3050,217348,127.221664,48993895,0,1,0,1,0,0,40.939
-1766400,-0.9699999999999989,537432,-0.4444444444444444,11523,678404,384.451,31065203,0,1,0,0,1,0,47.195
-1900800,6.029198000000001,-4860209,-0.4444444444444444,8228,655484,274.541,4797322,1,0,0,0,1,0,109.771
-1996800,-0.9699999999999989,122296,-0.4444444444444444,5694,218192,189.956,5492026,0,0,0,0,0,1,16.977
-614400,10.039877,-1944018,-0.4444444444444444,8163,212880,326.583,43108248,1,0,0,1,0,0,20.593
0,18.007017,2338626,0.0,34208,219480,1140.349,341338789,1,0,0,1,0,0,16.117
-1152000,6.002231999999999,1810426,0.0,13441,217080,448.575,115083398,1,0,0,0,0,1,14.589
-1766400,0.0,121847,-0.4444444444444444,9778,648960,391.08,11284995,0,1,0,0,1,0,29.226
-1152000,5.0,2517449,0.0,1109,219480,37.011665,12766479,0,1,0,1,0,0,47.735
-844800,4.0,-4708850,-0.4444444444444444,6491,319112,216.55,7881069,0,1,0,0,1,0,57.44
-1152000,-0.9699999999999989,1008703,0.0,12795,219480,426.945,56821235,0,1,0,0,0,1,15.205
-844800,-0.9699999999999989,-552968,-0.4444444444444444,4913,309960,163.897,5470732,0,0,0,0,1,0,43.419
-1152000,-5.990779,332862,0.0,9232,219480,385.052,21267505,1,0,0,0,0,1,13.917
1900800,-4.904066999999998,-3428997,0.4444444444444444,6843,219656,273.816,53770740,1,0,0,1,0,0,12.049
-1900800,6.0,744023,-0.4444444444444444,7794,97984,259.767,25977476,0,1,0,1,0,0,39.954
-1996800,5.0,183336,-0.4444444444444444,6078,221160,203.198,6079081,0,0,0,0,0,1,12.697
-1766400,13.039877,999982,-0.4444444444444444,8163,212772,326.583,43108248,1,0,0,1,0,0,18.233
-844800,14.0,-4760664,-0.4444444444444444,6078,221160,203.198,6079081,0,0,0,1,0,0,23.585
1900800,15.0,992818,0.4444444444444444,1170,216020,39.055,29256190,0,1,0,0,1,0,33.414
-1996800,3.0,-4727102,-0.4444444444444444,1050,219656,69.933,2385577,0,0,0,1,0,0,41.687
-748800,0.05919800000000208,-4860209,-0.4444444444444444,8228,321640,274.541,4797322,1,0,0,0,1,0,64.22
-1152000,4.968605,-2311691,0.0,25773,262784,860.056,289012098,1,0,0,1,0,0,88.594
-1152000,-1.020779000000001,199862,0.0,9232,644268,385.052,21267505,1,0,0,0,1,0,41.659
0,5.062963,410967,0.0,8117,219480,270.655,22091130,1,0,0,1,0,0,11.373
-96000,-0.9699999999999989,-528850,0.0,6491,212344,216.55,7881069,0,1,0,0,1,0,11.365
-748800,-13.969999999999999,55373,-0.4444444444444444,3280,83372,204.938,7617894,0,1,0,1,0,0,10.969
-1766400,6.062963,543967,-0.4444444444444444,8117,219480,270.655,22091130,1,0,0,0,0,1,13.209
-896256,-13.0,-2944604,-0.5555555555555554,3803,319928,316.95166,2194752,0,0,1,0,1,0,41.495
0,1.0,-2150414,0.0,2669,219480,106.765,11338266,0,1,0,1,0,0,15.897
-1766400,0.039877000000000606,-1944018,-0.4444444444444444,8163,212772,326.583,43108248,1,0,0,0,0,1,14.033
-614400,5.062963,-167033,-0.4444444444444444,8117,219480,270.655,22091130,1,0,0,1,0,0,27.17
-1766400,5.0,114037,-0.4444444444444444,2593,675532,86.486,3849030,0,1,0,0,1,0,38.214
-281856,-17.97,-184435,-0.11111111111111094,3074,219480,256.20834,1843600,0,0,1,0,1,0,11.777
1766400,0.030000000000001137,5750818,0.4444444444444444,1170,215848,39.055,29256190,0,1,0,0,0,1,10.825
-1900800,18.093458,264011,-0.4444444444444444,3220,216820,107.443,4297868,1,0,0,1,0,0,18.305
-1152000,14.0,2220449,0.0,1109,219480,37.011665,12766479,0,1,0,0,0,1,11.273
-1900800,15.0,-141888,-0.4444444444444444,3330,216820,110.966995,5508291,0,1,0,1,0,0,24.65
-748800,0.0929920000000024,-278333,-0.4444444444444444,7636,315652,254.922,8306231,1,0,0,0,1,0,43.039
-748800,0.030000000000001137,-2499551,-0.4444444444444444,6676,325280,222.53334,13920824,0,1,0,0,1,0,59.512
-1900800,17.0,-129959,-0.4444444444444444,2417,651764,80.536,6946645,0,1,0,0,1,0,60.16
-748800,5.0,-4519875,-0.4444444444444444,8755,324152,292.092,17530090,0,1,0,0,1,0,94.998
-1996800,5.0,-4846941,-0.4444444444444444,7494,218664,250.017,4783444,0,1,0,1,0,0,41.947
-96000,-12.0,-4720827,0.0,456,219480,33.09,1154731,0,1,0,0,1,0,16.637
-2048256,-17.0,-54662,-0.5555555555555554,344,650920,49.178333,334032,0,0,1,0,1,0,28.454
-748800,11.0,-2491840,-0.4444444444444444,6882,216820,286.995,18229956,0,1,0,1,0,0,18.341
-896256,-17.97,-188293,-0.5555555555555554,2128,309192,177.33333,1190517,0,0,1,0,1,0,25.29
-1996800,14.0,-307704,-0.4444444444444444,5694,637932,189.956,5492026,0,0,0,0,1,0,46.495
748800,-1.0,-792516,0.4444444444444444,4017,219656,167.39166,46189307,0,1,0,0,1,0,27.206
1900800,5.0,5172818,0.4444444444444444,1170,215940,39.055,29256190,0,1,0,1,0,0,16.689
1996800,-1.0,2541852,0.4444444444444444,3050,217544,127.221664,48993895,0,1,0,0,1,0,14.741
-281856,-17.97,-763584,-0.11111111111111094,3733,221160,311.1,2193902,0,0,1,0,1,0,10.825
-1900800,13.113636,-2973032,-0.4444444444444444,4420,586412,176.901,596349,1,0,0,0,1,0,11.681
-230400,17.0,-4846941,0.0,7494,218932,250.017,4783444,0,1,0,0,1,0,17.441
-1996800,17.0,-385941,-0.4444444444444444,7494,218664,250.017,4783444,0,1,0,1,0,0,18.405
-1766400,12.0,336905,-0.4444444444444444,15809,101712,658.667,36712939,0,1,0,1,0,0,16.553
-1900800,-4.969999999999999,46705,-0.4444444444444444,1056,216820,42.2,1522924,0,1,0,0,0,1,16.125
-1152000,-4.969999999999999,2065589,0.0,3945,216020,157.80167,56918844,0,1,0,0,0,1,15.709
-896256,-12.0,-2947217,-0.5555555555555554,3478,307200,290.01666,1913509,0,0,1,0,1,0,52.463
-844800,-14.969999999999999,-547102,-0.4444444444444444,1050,299600,69.933,2385577,0,0,0,0,1,0,44.243
-748800,5.029411,-4813105,-0.4444444444444444,1021,165700,34.168,798230,1,0,0,1,0,0,17.025
-1900800,6.0,-141888,-0.4444444444444444,3330,216820,110.966995,5508291,0,1,0,0,0,1,13.105
-281856,-17.97,-483695,-0.11111111111111094,894,219464,74.535,515272,0,0,1,0,1,0,12.557
844800,5.052520000000001,-1612900,0.4444444444444444,14305,165700,476.957,82698405,1,0,0,0,1,0,11.465
-2048256,-17.97,-188293,-0.5555555555555554,2128,633416,177.33333,1190517,0,0,1,0,1,0,42.911
-748800,-4.969999999999999,-4461548,-0.4444444444444444,5628,216820,225.08,15149369,0,1,0,1,0,0,19.781
-1996800,-12.0,-540827,-0.4444444444444444,456,630056,33.09,1154731,0,1,0,0,1,0,68.828
-2048256,0.0,-764604,-0.5555555555555554,3803,165700,316.95166,2194752,0,0,1,1,0,0,22.553
748800,6.007017000000001,2152626,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,1,0,0,11.781
-1900800,5.0,27054,-0.4444444444444444,6520,216820,217.518,2258222,0,1,0,0,0,1,12.357
-896256,-3.0,-763848,-0.5555555555555554,21227,310264,1768.9417,12416387,0,0,1,0,1,0,34.77
1766400,8.0,2971852,0.4444444444444444,3050,217348,127.221664,48993895,0,1,0,1,0,0,11.993
96000,0.030000000000001137,-4602888,0.0,3330,216820,110.966995,5508291,0,1,0,0,1,0,17.889
-748800,6.0,341112,-0.4444444444444444,3330,319568,110.966995,5508291,0,1,0,0,1,0,18.921
-1152000,5.38983,-4005040,0.0,1793,157836,59.883,7447655,1,0,0,1,0,0,49.703
0,0.0,-4027428,0.0,956,219656,63.667,7740095,0,1,0,0,1,0,26.758
0,5.0,5883818,0.0,1170,216020,39.055,29256190,0,1,0,0,0,0,11.973
